"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"04/13/2026","AirNow","360470052","4","10.6","ug/m3 LC","54","PS 314","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.64182","-74.01871"
"04/14/2026","AirNow","360470052","4","10.4","ug/m3 LC","53","PS 314","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.64182","-74.01871"
"04/15/2026","AirNow","360470052","4","9.2","ug/m3 LC","51","PS 314","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.64182","-74.01871"
"04/16/2026","AirNow","360470052","4","14.5","ug/m3 LC","61","PS 314","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.64182","-74.01871"
"04/17/2026","AirNow","360470052","4","6.5","ug/m3 LC","36","PS 314","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.64182","-74.01871"
"04/18/2026","AirNow","360470052","4","6.4","ug/m3 LC","36","PS 314","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.64182","-74.01871"
"04/19/2026","AirNow","360470052","4","3.5","ug/m3 LC","19","PS 314","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.64182","-74.01871"
"04/20/2026","AirNow","360470052","4","3.8","ug/m3 LC","21","PS 314","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.64182","-74.01871"
"01/01/2026","AQS","360470118","4","3.9","ug/m3 LC","22","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"01/02/2026","AQS","360470118","4","6.3","ug/m3 LC","35","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"01/03/2026","AQS","360470118","4","5.7","ug/m3 LC","32","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"01/04/2026","AQS","360470118","4","6.2","ug/m3 LC","34","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"01/05/2026","AQS","360470118","4","7.4","ug/m3 LC","41","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"01/06/2026","AQS","360470118","4","22.5","ug/m3 LC","76","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"01/07/2026","AQS","360470118","4","13.8","ug/m3 LC","60","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"01/08/2026","AQS","360470118","4","7.4","ug/m3 LC","41","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"01/09/2026","AQS","360470118","4","10.8","ug/m3 LC","54","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"01/10/2026","AQS","360470118","4","6.3","ug/m3 LC","35","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"01/11/2026","AQS","360470118","4","4.5","ug/m3 LC","25","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"01/12/2026","AQS","360470118","4","5.2","ug/m3 LC","29","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"01/13/2026","AQS","360470118","4","9.1","ug/m3 LC","51","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"01/14/2026","AQS","360470118","4","14.1","ug/m3 LC","60","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"01/15/2026","AQS","360470118","4","8.3","ug/m3 LC","46","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"01/16/2026","AQS","360470118","4","4.9","ug/m3 LC","27","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"01/17/2026","AQS","360470118","4","13","ug/m3 LC","58","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"01/18/2026","AQS","360470118","4","23.2","ug/m3 LC","77","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"01/19/2026","AQS","360470118","4","9.2","ug/m3 LC","51","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"01/20/2026","AQS","360470118","4","6.4","ug/m3 LC","36","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"01/21/2026","AQS","360470118","4","6","ug/m3 LC","33","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"01/22/2026","AQS","360470118","4","9.4","ug/m3 LC","52","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"01/23/2026","AQS","360470118","4","4.7","ug/m3 LC","26","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"01/24/2026","AQS","360470118","4","3.5","ug/m3 LC","19","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"01/25/2026","AQS","360470118","4","4.8","ug/m3 LC","27","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"01/29/2026","AQS","360470118","4","10.4","ug/m3 LC","53","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"01/30/2026","AQS","360470118","4","3.5","ug/m3 LC","19","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"01/31/2026","AQS","360470118","4","6.1","ug/m3 LC","34","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"02/01/2026","AirNow","360470118","4","4.1","ug/m3 LC","23","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"02/02/2026","AirNow","360470118","4","3.9","ug/m3 LC","22","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"02/03/2026","AirNow","360470118","4","11.5","ug/m3 LC","55","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"02/04/2026","AirNow","360470118","4","9.6","ug/m3 LC","52","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"02/05/2026","AirNow","360470118","4","9","ug/m3 LC","50","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"02/06/2026","AirNow","360470118","4","11.1","ug/m3 LC","55","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"02/07/2026","AirNow","360470118","4","13.8","ug/m3 LC","60","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"02/08/2026","AirNow","360470118","4","5.2","ug/m3 LC","29","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"02/09/2026","AirNow","360470118","4","6.9","ug/m3 LC","38","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"02/10/2026","AirNow","360470118","4","12.7","ug/m3 LC","58","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"02/11/2026","AirNow","360470118","4","13.5","ug/m3 LC","59","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"02/12/2026","AirNow","360470118","4","3.6","ug/m3 LC","20","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"02/13/2026","AirNow","360470118","4","5.9","ug/m3 LC","33","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"02/14/2026","AirNow","360470118","4","16.5","ug/m3 LC","65","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"02/15/2026","AirNow","360470118","4","20.2","ug/m3 LC","72","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"02/16/2026","AirNow","360470118","4","6.8","ug/m3 LC","38","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"02/17/2026","AirNow","360470118","4","29.8","ug/m3 LC","90","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"02/18/2026","AirNow","360470118","4","32.5","ug/m3 LC","95","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"02/19/2026","AirNow","360470118","4","10.6","ug/m3 LC","54","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"02/20/2026","AirNow","360470118","4","7.3","ug/m3 LC","41","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"02/21/2026","AirNow","360470118","4","7","ug/m3 LC","39","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"02/22/2026","AirNow","360470118","4","6.7","ug/m3 LC","37","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"02/23/2026","AirNow","360470118","4","2.6","ug/m3 LC","14","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"02/24/2026","AirNow","360470118","4","4","ug/m3 LC","22","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"02/25/2026","AirNow","360470118","4","14.4","ug/m3 LC","61","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"02/26/2026","AirNow","360470118","4","21.8","ug/m3 LC","75","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"02/27/2026","AirNow","360470118","4","9.2","ug/m3 LC","51","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"02/28/2026","AirNow","360470118","4","13.3","ug/m3 LC","59","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"03/01/2026","AirNow","360470118","4","7.5","ug/m3 LC","42","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"03/02/2026","AirNow","360470118","4","4.3","ug/m3 LC","24","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"03/03/2026","AirNow","360470118","4","6.9","ug/m3 LC","38","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"03/04/2026","AirNow","360470118","4","16.3","ug/m3 LC","64","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"03/05/2026","AirNow","360470118","4","14.4","ug/m3 LC","61","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"03/06/2026","AirNow","360470118","4","5.6","ug/m3 LC","31","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"03/07/2026","AirNow","360470118","4","12.5","ug/m3 LC","57","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
"03/08/2026","AirNow","360470118","4","14.8","ug/m3 LC","62","PS 274","1","100.0000","88101","PM2.5 - Local Conditions","","","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","047","Kings","40.69454","-73.92769"
